,Artist,Track,Genre,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Album_Name,Genres,Cluster
550,Lil Wayne,Wish You Would,,51f6GUqkGb6kvqfzquF8Q0,0.755,0.68,2,-7.099,1,0.272,0.187,0.0,0.0957,0.839,172.285,audio_features,51f6GUqkGb6kvqfzquF8Q0,spotify:track:51f6GUqkGb6kvqfzquF8Q0,https://api.spotify.com/v1/tracks/51f6GUqkGb6kvqfzquF8Q0,https://api.spotify.com/v1/audio-analysis/51f6GUqkGb6kvqfzquF8Q0,254160,4,Lil Wayne - Lights Out,Hip Hop,0
551,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,,4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,audio_features,4dASQiO1Eoo3RJvt74FtXB,spotify:track:4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,243491,4,,Hip Hop,0
552,Linda Ronstadt,(She's A) Very Lovely Woman,,094pKgWPUGeSYnNohXR9Zo,0.391,0.48,7,-19.075,1,0.0964,0.00118,0.00291,0.631,0.477,117.525,audio_features,094pKgWPUGeSYnNohXR9Zo,spotify:track:094pKgWPUGeSYnNohXR9Zo,https://api.spotify.com/v1/tracks/094pKgWPUGeSYnNohXR9Zo,https://api.spotify.com/v1/audio-analysis/094pKgWPUGeSYnNohXR9Zo,358760,4,,Hip Hop,1
553,Linda Ronstadt,After The Gold Rush,,6C4LCnAP351yCMLufpuE05,0.351,0.0886,2,-17.598,1,0.0295,0.963,2.76e-05,0.116,0.0737,94.853,audio_features,6C4LCnAP351yCMLufpuE05,spotify:track:6C4LCnAP351yCMLufpuE05,https://api.spotify.com/v1/tracks/6C4LCnAP351yCMLufpuE05,https://api.spotify.com/v1/audio-analysis/6C4LCnAP351yCMLufpuE05,212360,4,Linda Ronstadt - Feels Like Home,Hip Hop,1
554,Linda Ronstadt,All My Life,,6mHrQvPTT3i4ZwwcR4gZR2,0.602,0.523,3,-8.753,1,0.034,0.444,5.4e-06,0.05,0.374,74.005,audio_features,6mHrQvPTT3i4ZwwcR4gZR2,spotify:track:6mHrQvPTT3i4ZwwcR4gZR2,https://api.spotify.com/v1/tracks/6mHrQvPTT3i4ZwwcR4gZR2,https://api.spotify.com/v1/audio-analysis/6mHrQvPTT3i4ZwwcR4gZR2,210960,4,Linda Ronstadt - All My Life,Hip Hop,1
555,Linda Ronstadt,Back In The U.S.A,,6MoqVH4xRCjOu3B2dKu31l,0.55,0.904,7,-6.858,1,0.0675,0.0635,4.64e-05,0.295,0.892,169.543,audio_features,6MoqVH4xRCjOu3B2dKu31l,spotify:track:6MoqVH4xRCjOu3B2dKu31l,https://api.spotify.com/v1/tracks/6MoqVH4xRCjOu3B2dKu31l,https://api.spotify.com/v1/audio-analysis/6MoqVH4xRCjOu3B2dKu31l,178173,4,,Hip Hop,2
556,Linda Ronstadt,Blue Bayou,,3zxklD2EGecZre9MjEEvIU,0.732,0.161,11,-12.817,1,0.0306,0.739,0.000379,0.105,0.5,95.21,audio_features,3zxklD2EGecZre9MjEEvIU,spotify:track:3zxklD2EGecZre9MjEEvIU,https://api.spotify.com/v1/tracks/3zxklD2EGecZre9MjEEvIU,https://api.spotify.com/v1/audio-analysis/3zxklD2EGecZre9MjEEvIU,239400,4,Linda Ronstadt - Blue Bayou,Hip Hop,1
557,Linda Ronstadt,Colorado,,3ruAtRK7HfwGqrJSCbTvLu,0.313,0.274,2,-14.528,1,0.0318,0.78,0.00149,0.0916,0.272,149.915,audio_features,3ruAtRK7HfwGqrJSCbTvLu,spotify:track:3ruAtRK7HfwGqrJSCbTvLu,https://api.spotify.com/v1/tracks/3ruAtRK7HfwGqrJSCbTvLu,https://api.spotify.com/v1/audio-analysis/3ruAtRK7HfwGqrJSCbTvLu,259800,4,Linda Ronstadt - Colorado,Hip Hop,1
558,Linda Ronstadt,Crazy,,79EctjVa6Z8tDmjnGWC03c,0.461,0.0262,11,-23.805,1,0.0368,0.539,0.000422,0.111,0.283,112.489,audio_features,79EctjVa6Z8tDmjnGWC03c,spotify:track:79EctjVa6Z8tDmjnGWC03c,https://api.spotify.com/v1/tracks/79EctjVa6Z8tDmjnGWC03c,https://api.spotify.com/v1/audio-analysis/79EctjVa6Z8tDmjnGWC03c,237427,3,Linda Ronstadt - Crazy,Hip Hop,1
559,Linda Ronstadt,Dark End Of The Street,,7AbCIjw98i9JZfMuTAZlUH,0.525,0.348,0,-11.676,1,0.025,0.494,0.00231,0.0704,0.297,133.613,audio_features,7AbCIjw98i9JZfMuTAZlUH,spotify:track:7AbCIjw98i9JZfMuTAZlUH,https://api.spotify.com/v1/tracks/7AbCIjw98i9JZfMuTAZlUH,https://api.spotify.com/v1/audio-analysis/7AbCIjw98i9JZfMuTAZlUH,235227,4,Linda Ronstadt - Live From Georgetown ,Hip Hop,1
560,Linda Ronstadt,Down So Low,,5tSnDiCvaRV96S4xVERwI2,0.261,0.0667,2,-21.849,1,0.0421,0.8,3.63e-05,0.0983,0.185,175.478,audio_features,5tSnDiCvaRV96S4xVERwI2,spotify:track:5tSnDiCvaRV96S4xVERwI2,https://api.spotify.com/v1/tracks/5tSnDiCvaRV96S4xVERwI2,https://api.spotify.com/v1/audio-analysis/5tSnDiCvaRV96S4xVERwI2,257573,3,Linda Ronstadt = リンダ・ロンシュタット* - Hasten Down The Wind = 風にさらわれた恋,Hip Hop,1
561,Linda Ronstadt,Everybody Loves A Winner,,39zWLMSkeI68EEuG4U6Wis,0.449,0.246,2,-13.725,1,0.0267,0.734,0.00344,0.114,0.377,81.366,audio_features,39zWLMSkeI68EEuG4U6Wis,spotify:track:39zWLMSkeI68EEuG4U6Wis,https://api.spotify.com/v1/tracks/39zWLMSkeI68EEuG4U6Wis,https://api.spotify.com/v1/audio-analysis/39zWLMSkeI68EEuG4U6Wis,199627,3,Linda Ronstadt - Don't Cry Now,Hip Hop,1
562,Linda Ronstadt,Fragments,,1vhfVolJuZy0QudYobp1Se,0.337,0.0226,3,-24.571,1,0.0707,0.992,0.37,0.0674,0.489,95.201,audio_features,1vhfVolJuZy0QudYobp1Se,spotify:track:1vhfVolJuZy0QudYobp1Se,https://api.spotify.com/v1/tracks/1vhfVolJuZy0QudYobp1Se,https://api.spotify.com/v1/audio-analysis/1vhfVolJuZy0QudYobp1Se,100213,4,"Linda Ronstadt, Stone Poneys And Friends* - Vol. III",Hip Hop,1
563,Linda Ronstadt,Give One Heart,,4u0xo7qXIN7QJhwvaaSryN,0.548,0.369,2,-16.035,1,0.0499,0.237,4.93e-06,0.0522,0.8,147.494,audio_features,4u0xo7qXIN7QJhwvaaSryN,spotify:track:4u0xo7qXIN7QJhwvaaSryN,https://api.spotify.com/v1/tracks/4u0xo7qXIN7QJhwvaaSryN,https://api.spotify.com/v1/audio-analysis/4u0xo7qXIN7QJhwvaaSryN,245800,4,Linda Ronstadt = リンダ・ロンシュタット* - Hasten Down The Wind = 風にさらわれた恋,Hip Hop,1
564,Linda Ronstadt,Hasten Down The Wind,,5vc8nNyoPbn7YRzDDbfoZp,0.413,0.0697,11,-22.842,1,0.0402,0.874,0.0,0.0844,0.183,115.779,audio_features,5vc8nNyoPbn7YRzDDbfoZp,spotify:track:5vc8nNyoPbn7YRzDDbfoZp,https://api.spotify.com/v1/tracks/5vc8nNyoPbn7YRzDDbfoZp,https://api.spotify.com/v1/audio-analysis/5vc8nNyoPbn7YRzDDbfoZp,161627,4,Linda Ronstadt = リンダ・ロンシュタット* - Hasten Down The Wind = 風にさらわれた恋,Hip Hop,1
565,Linda Ronstadt,He Dark The Sun,,0TYcSqSGxVEFhvlveGHK41,0.516,0.277,8,-14.334,1,0.0354,0.568,0.0,0.106,0.535,113.976,audio_features,0TYcSqSGxVEFhvlveGHK41,spotify:track:0TYcSqSGxVEFhvlveGHK41,https://api.spotify.com/v1/tracks/0TYcSqSGxVEFhvlveGHK41,https://api.spotify.com/v1/audio-analysis/0TYcSqSGxVEFhvlveGHK41,160067,4,Linda Ronstadt - Silk Purse,Hip Hop,1
566,Linda Ronstadt,"Hey Mister, That's Me Up On The Jukebox",,2XKUAfRL6J8hpm7vsZhKqT,0.517,0.177,11,-20.109,0,0.0343,0.188,0.0,0.0966,0.261,127.854,audio_features,2XKUAfRL6J8hpm7vsZhKqT,spotify:track:2XKUAfRL6J8hpm7vsZhKqT,https://api.spotify.com/v1/tracks/2XKUAfRL6J8hpm7vsZhKqT,https://api.spotify.com/v1/audio-analysis/2XKUAfRL6J8hpm7vsZhKqT,247733,4,Linda Ronstadt - Prisoner In Disguise,Hip Hop,1
567,Linda Ronstadt,How Do I Make You,,2WX2HSBKkcKVvqTukHZS22,0.42,0.822,11,-8.269,1,0.0542,0.000427,3.83e-05,0.166,0.843,165.936,audio_features,2WX2HSBKkcKVvqTukHZS22,spotify:track:2WX2HSBKkcKVvqTukHZS22,https://api.spotify.com/v1/tracks/2WX2HSBKkcKVvqTukHZS22,https://api.spotify.com/v1/audio-analysis/2WX2HSBKkcKVvqTukHZS22,144773,4,Linda Ronstadt - How Do I Make You ,Hip Hop,2
568,Linda Ronstadt,Hurt So Bad,,3c0Ys2ie05I4Csansv7Jhi,0.63,0.432,7,-9.454,0,0.0275,0.371,7.11e-05,0.11,0.604,99.889,audio_features,3c0Ys2ie05I4Csansv7Jhi,spotify:track:3c0Ys2ie05I4Csansv7Jhi,https://api.spotify.com/v1/tracks/3c0Ys2ie05I4Csansv7Jhi,https://api.spotify.com/v1/audio-analysis/3c0Ys2ie05I4Csansv7Jhi,196000,4,Linda Ronstadt - Hurt So Bad ,Hip Hop,3
569,Linda Ronstadt,I Believe In You,,3701ecMkB2kfiy8MrPqaai,0.389,0.178,3,-14.249,1,0.0256,0.762,0.00118,0.117,0.238,84.98,audio_features,3701ecMkB2kfiy8MrPqaai,spotify:track:3701ecMkB2kfiy8MrPqaai,https://api.spotify.com/v1/tracks/3701ecMkB2kfiy8MrPqaai,https://api.spotify.com/v1/audio-analysis/3701ecMkB2kfiy8MrPqaai,170707,4,Linda Ronstadt - Don't Cry Now,Hip Hop,1
570,Linda Ronstadt,I Can Almost See It,,4fy5vDAFIKkyZwPIcch7Ih,0.467,0.232,0,-14.4,1,0.0269,0.549,0.00362,0.0334,0.363,131.798,audio_features,4fy5vDAFIKkyZwPIcch7Ih,spotify:track:4fy5vDAFIKkyZwPIcch7Ih,https://api.spotify.com/v1/tracks/4fy5vDAFIKkyZwPIcch7Ih,https://api.spotify.com/v1/audio-analysis/4fy5vDAFIKkyZwPIcch7Ih,230840,4,Linda Ronstadt - Love Has No Pride,Hip Hop,1
571,Linda Ronstadt,I Will Always Love You,,6O1JFxTDyaidofVTyeWSjy,0.493,0.207,9,-15.927,1,0.0286,0.394,0.00646,0.117,0.236,125.242,audio_features,6O1JFxTDyaidofVTyeWSjy,spotify:track:6O1JFxTDyaidofVTyeWSjy,https://api.spotify.com/v1/tracks/6O1JFxTDyaidofVTyeWSjy,https://api.spotify.com/v1/audio-analysis/6O1JFxTDyaidofVTyeWSjy,180267,4,Linda Ronstadt - The Very Best,Hip Hop,1
572,Linda Ronstadt,If He's Ever Near,,0XU9lQnwi4rhhy9hCyanDZ,0.437,0.123,10,-19.21,0,0.0299,0.466,0.00131,0.0966,0.154,109.221,audio_features,0XU9lQnwi4rhhy9hCyanDZ,spotify:track:0XU9lQnwi4rhhy9hCyanDZ,https://api.spotify.com/v1/tracks/0XU9lQnwi4rhhy9hCyanDZ,https://api.spotify.com/v1/audio-analysis/0XU9lQnwi4rhhy9hCyanDZ,194467,4,Linda Ronstadt - Hasten Down The Wind,Hip Hop,1
573,Linda Ronstadt,Just One Look,,0Jq7kVcsOi4lEmw5oQeWqO,0.828,0.689,5,-7.963,1,0.0363,0.165,0.00272,0.0637,0.917,108.832,audio_features,0Jq7kVcsOi4lEmw5oQeWqO,spotify:track:0Jq7kVcsOi4lEmw5oQeWqO,https://api.spotify.com/v1/tracks/0Jq7kVcsOi4lEmw5oQeWqO,https://api.spotify.com/v1/audio-analysis/0Jq7kVcsOi4lEmw5oQeWqO,192187,4,Linda Ronstadt - Just One Look ,Hip Hop,2
574,Linda Ronstadt,Lago Azul (Blue Bayou),,0WSxqe65oR0DAglWBcw8jm,0.74,0.195,11,-13.413,1,0.039,0.551,3.15e-05,0.113,0.255,95.168,audio_features,0WSxqe65oR0DAglWBcw8jm,spotify:track:0WSxqe65oR0DAglWBcw8jm,https://api.spotify.com/v1/tracks/0WSxqe65oR0DAglWBcw8jm,https://api.spotify.com/v1/audio-analysis/0WSxqe65oR0DAglWBcw8jm,238933,4,Linda Ronstadt - Lago Azul (Blue  Bayou),Hip Hop,1
575,Linda Ronstadt,Linda Ronstadt,,7qQ9woMDgsEC4oq8zGmsSN,0.6,0.883,9,-8.126,1,0.0527,0.0216,0.167,0.953,0.546,112.843,audio_features,7qQ9woMDgsEC4oq8zGmsSN,spotify:track:7qQ9woMDgsEC4oq8zGmsSN,https://api.spotify.com/v1/tracks/7qQ9woMDgsEC4oq8zGmsSN,https://api.spotify.com/v1/audio-analysis/7qQ9woMDgsEC4oq8zGmsSN,273627,4,Linda Ronstadt - Piano Jazz Special,Hip Hop,2
576,Linda Ronstadt,Lose Again,,0ONrTsYOnruqQt2y17tRKR,0.503,0.201,8,-17.024,1,0.0312,0.276,1.55e-06,0.117,0.303,125.155,audio_features,0ONrTsYOnruqQt2y17tRKR,spotify:track:0ONrTsYOnruqQt2y17tRKR,https://api.spotify.com/v1/tracks/0ONrTsYOnruqQt2y17tRKR,https://api.spotify.com/v1/audio-analysis/0ONrTsYOnruqQt2y17tRKR,214067,4,Linda Ronstadt - Lose Again,Pop,1
577,Linda Ronstadt,Many Rivers To Cross,,0hd3SIvGEfNgsgr30m0DPW,0.477,0.254,5,-17.481,1,0.033,0.549,0.0142,0.112,0.273,127.829,audio_features,0hd3SIvGEfNgsgr30m0DPW,spotify:track:0hd3SIvGEfNgsgr30m0DPW,https://api.spotify.com/v1/tracks/0hd3SIvGEfNgsgr30m0DPW,https://api.spotify.com/v1/audio-analysis/0hd3SIvGEfNgsgr30m0DPW,246160,4,Linda Ronstadt - Prisoner In Disguise,Pop,1
578,Linda Ronstadt,Nobodys,,4l4KGO3unA6bwlSQ70V5xn,0.374,0.348,10,-13.497,1,0.0291,0.674,2.88e-05,0.0661,0.569,77.998,audio_features,4l4KGO3unA6bwlSQ70V5xn,spotify:track:4l4KGO3unA6bwlSQ70V5xn,https://api.spotify.com/v1/tracks/4l4KGO3unA6bwlSQ70V5xn,https://api.spotify.com/v1/audio-analysis/4l4KGO3unA6bwlSQ70V5xn,176933,4,Linda Ronstadt - Long Long Time,Pop,1
579,Linda Ronstadt,One For One,,6ePBpTKlHq5LGJRTloM6FC,0.447,0.0797,4,-16.568,1,0.0305,0.598,1.75e-06,0.0782,0.305,85.911,audio_features,6ePBpTKlHq5LGJRTloM6FC,spotify:track:6ePBpTKlHq5LGJRTloM6FC,https://api.spotify.com/v1/tracks/6ePBpTKlHq5LGJRTloM6FC,https://api.spotify.com/v1/audio-analysis/6ePBpTKlHq5LGJRTloM6FC,181000,4,Linda Ronstadt - Live In Hollywood,Pop,1
580,Linda Ronstadt,Ooh Baby Baby,,4FLEKG82bHeT2olTM8E2Fy,0.472,0.264,7,-9.492,1,0.0324,0.771,9.86e-05,0.0962,0.336,166.43,audio_features,4FLEKG82bHeT2olTM8E2Fy,spotify:track:4FLEKG82bHeT2olTM8E2Fy,https://api.spotify.com/v1/tracks/4FLEKG82bHeT2olTM8E2Fy,https://api.spotify.com/v1/audio-analysis/4FLEKG82bHeT2olTM8E2Fy,201800,3,Linda Ronstadt - Ooh Baby Baby,Pop,1
581,Linda Ronstadt,Poor Pitiful Me,,6GXnW8Dd8zWsXoPrElcTGr,0.712,0.535,1,-8.072,1,0.0295,0.0216,0.000174,0.0702,0.527,128.169,audio_features,6GXnW8Dd8zWsXoPrElcTGr,spotify:track:6GXnW8Dd8zWsXoPrElcTGr,https://api.spotify.com/v1/tracks/6GXnW8Dd8zWsXoPrElcTGr,https://api.spotify.com/v1/audio-analysis/6GXnW8Dd8zWsXoPrElcTGr,220800,4,Linda Ronstadt - Poor Poor Pitiful Me ,Pop,2
582,Linda Ronstadt,Prisoner In Disguise,,6lRnkoWcRBgGt4teFG3KNu,0.378,0.104,0,-18.178,1,0.0294,0.831,4.32e-05,0.117,0.195,79.66,audio_features,6lRnkoWcRBgGt4teFG3KNu,spotify:track:6lRnkoWcRBgGt4teFG3KNu,https://api.spotify.com/v1/tracks/6lRnkoWcRBgGt4teFG3KNu,https://api.spotify.com/v1/audio-analysis/6lRnkoWcRBgGt4teFG3KNu,234467,4,Linda Ronstadt - Tracks Of My Tears,Pop,1
583,Linda Ronstadt,Rivers Of Babylon,,2FpX1j8PAovbtzQA0MTmAd,0.735,0.0196,9,-21.949,1,0.126,0.857,0.0,0.246,0.856,87.562,audio_features,2FpX1j8PAovbtzQA0MTmAd,spotify:track:2FpX1j8PAovbtzQA0MTmAd,https://api.spotify.com/v1/tracks/2FpX1j8PAovbtzQA0MTmAd,https://api.spotify.com/v1/audio-analysis/2FpX1j8PAovbtzQA0MTmAd,53667,3,Linda Ronstadt = リンダ・ロンシュタット* - Hasten Down The Wind = 風にさらわれた恋,Pop,1
584,Linda Ronstadt,Roll Um Easy,,01UtHVBaOsnkhJAAvTCdeD,0.728,0.363,0,-14.242,1,0.0429,0.0272,2.23e-05,0.0629,0.844,126.403,audio_features,01UtHVBaOsnkhJAAvTCdeD,spotify:track:01UtHVBaOsnkhJAAvTCdeD,https://api.spotify.com/v1/tracks/01UtHVBaOsnkhJAAvTCdeD,https://api.spotify.com/v1/audio-analysis/01UtHVBaOsnkhJAAvTCdeD,177267,4,Linda Ronstadt - Prisoner In Disguise,Pop,2
585,Linda Ronstadt,Sail Away,,07kD0SZuNoTR21CamtnJzf,0.497,0.243,3,-13.681,1,0.0292,0.663,5.14e-05,0.11,0.513,137.086,audio_features,07kD0SZuNoTR21CamtnJzf,spotify:track:07kD0SZuNoTR21CamtnJzf,https://api.spotify.com/v1/tracks/07kD0SZuNoTR21CamtnJzf,https://api.spotify.com/v1/audio-analysis/07kD0SZuNoTR21CamtnJzf,188107,4,Linda Ronstadt - Don't Cry Now,Pop,1
586,Linda Ronstadt,Someone To Lay Down Beside Me,,41pBnyDZTMaJr9cFlFUz1j,0.471,0.524,3,-10.008,0,0.0302,0.48,0.0,0.138,0.347,150.329,audio_features,41pBnyDZTMaJr9cFlFUz1j,spotify:track:41pBnyDZTMaJr9cFlFUz1j,https://api.spotify.com/v1/tracks/41pBnyDZTMaJr9cFlFUz1j,https://api.spotify.com/v1/audio-analysis/41pBnyDZTMaJr9cFlFUz1j,269987,4,Linda Ronstadt - Someone To Lay Down Beside Me,Pop,1
587,Linda Ronstadt,Somewhere Out There,,6Zd6gSMyyjSybIw4lK9Ecy,0.32,0.221,0,-16.302,1,0.0328,0.817,0.000137,0.0977,0.116,80.04,audio_features,6Zd6gSMyyjSybIw4lK9Ecy,spotify:track:6Zd6gSMyyjSybIw4lK9Ecy,https://api.spotify.com/v1/tracks/6Zd6gSMyyjSybIw4lK9Ecy,https://api.spotify.com/v1/audio-analysis/6Zd6gSMyyjSybIw4lK9Ecy,238173,4,Linda Ronstadt And James Ingram - Somewhere Out There,Pop,1
588,Linda Ronstadt,Star And A Stone,,0b6Hc851LVx3u3ENEjtuKt,0.213,0.207,2,-12.619,0,0.0335,0.824,1.9e-06,0.17,0.17,81.662,audio_features,0b6Hc851LVx3u3ENEjtuKt,spotify:track:0b6Hc851LVx3u3ENEjtuKt,https://api.spotify.com/v1/tracks/0b6Hc851LVx3u3ENEjtuKt,https://api.spotify.com/v1/audio-analysis/0b6Hc851LVx3u3ENEjtuKt,211173,4,Linda Ronstadt - Linda Ronstadt,Pop,1
589,Linda Ronstadt,The Blue Train,,5C4QEd0KkXByObTLvgECxb,0.594,0.262,7,-15.614,1,0.0295,0.507,0.00578,0.121,0.236,117.995,audio_features,5C4QEd0KkXByObTLvgECxb,spotify:track:5C4QEd0KkXByObTLvgECxb,https://api.spotify.com/v1/tracks/5C4QEd0KkXByObTLvgECxb,https://api.spotify.com/v1/audio-analysis/5C4QEd0KkXByObTLvgECxb,304027,4,Linda Ronstadt - The Blue Train,Pop,1
590,Linda Ronstadt,The Fast One,,3ipptS5amgKunbKBPYW686,0.556,0.609,0,-12.676,1,0.0448,0.459,5.32e-05,0.0475,0.783,144.423,audio_features,3ipptS5amgKunbKBPYW686,spotify:track:3ipptS5amgKunbKBPYW686,https://api.spotify.com/v1/tracks/3ipptS5amgKunbKBPYW686,https://api.spotify.com/v1/audio-analysis/3ipptS5amgKunbKBPYW686,221333,4,Linda Ronstadt - Don't Cry Now,Pop,1
591,Linda Ronstadt,The Stone Poneys,,17fNxA8S6NaKtmnBdX5DEP,0.236,0.293,7,-11.061,0,0.0345,0.806,0.0,0.129,0.406,168.895,audio_features,17fNxA8S6NaKtmnBdX5DEP,spotify:track:17fNxA8S6NaKtmnBdX5DEP,https://api.spotify.com/v1/tracks/17fNxA8S6NaKtmnBdX5DEP,https://api.spotify.com/v1/audio-analysis/17fNxA8S6NaKtmnBdX5DEP,123173,4,,Pop,1
592,Linda Ronstadt,The Tattler,,7mN4x1Ys82pCM75UT2cAhz,0.626,0.229,2,-20.019,1,0.0513,0.415,0.0,0.069,0.565,120.448,audio_features,7mN4x1Ys82pCM75UT2cAhz,spotify:track:7mN4x1Ys82pCM75UT2cAhz,https://api.spotify.com/v1/tracks/7mN4x1Ys82pCM75UT2cAhz,https://api.spotify.com/v1/audio-analysis/7mN4x1Ys82pCM75UT2cAhz,236160,4,Linda Ronstadt = リンダ・ロンシュタット* - Hasten Down The Wind = 風にさらわれた恋,Pop,1
593,Linda Ronstadt,Train,,5C4QEd0KkXByObTLvgECxb,0.594,0.262,7,-15.614,1,0.0295,0.507,0.00578,0.121,0.236,117.995,audio_features,5C4QEd0KkXByObTLvgECxb,spotify:track:5C4QEd0KkXByObTLvgECxb,https://api.spotify.com/v1/tracks/5C4QEd0KkXByObTLvgECxb,https://api.spotify.com/v1/audio-analysis/5C4QEd0KkXByObTLvgECxb,304027,4,Linda Ronstadt - The Blue Train,Pop,1
594,Linda Ronstadt,We Need A Lot More Of Jesus (And A Lot Less Rock And Roll),,4OM5nxrjvuuVf27782JsYT,0.646,0.669,9,-5.049,1,0.0334,0.411,0.0,0.0575,0.861,131.343,audio_features,4OM5nxrjvuuVf27782JsYT,spotify:track:4OM5nxrjvuuVf27782JsYT,https://api.spotify.com/v1/tracks/4OM5nxrjvuuVf27782JsYT,https://api.spotify.com/v1/audio-analysis/4OM5nxrjvuuVf27782JsYT,151107,4,Linda Ronstadt - Hand Sown Home Grown,Pop,2
595,Linda Ronstadt,Will You Love Me Tomorrow,,4c3CVoRDVGgTIqiwhosUUx,0.307,0.651,1,-10.796,1,0.0496,0.523,4.09e-06,0.0549,0.684,157.837,audio_features,4c3CVoRDVGgTIqiwhosUUx,spotify:track:4c3CVoRDVGgTIqiwhosUUx,https://api.spotify.com/v1/tracks/4c3CVoRDVGgTIqiwhosUUx,https://api.spotify.com/v1/audio-analysis/4c3CVoRDVGgTIqiwhosUUx,147827,4,Linda Ronstadt - Will You Love Me Tomorrow / Lovesick Blues,Pop,1
596,Linda Ronstadt,Will You Love Me Tomorrow? ,,4c3CVoRDVGgTIqiwhosUUx,0.307,0.651,1,-10.796,1,0.0496,0.523,4.09e-06,0.0549,0.684,157.837,audio_features,4c3CVoRDVGgTIqiwhosUUx,spotify:track:4c3CVoRDVGgTIqiwhosUUx,https://api.spotify.com/v1/tracks/4c3CVoRDVGgTIqiwhosUUx,https://api.spotify.com/v1/audio-analysis/4c3CVoRDVGgTIqiwhosUUx,147827,4,Linda Ronstadt - Will You Love Me Tomorrow / Lovesick Blues,Pop,1
597,Linda Ronstadt,Winter Light,,0CyLN6mivY5WlBuLdJTNMz,0.191,0.201,5,-17.933,1,0.0369,0.988,0.92,0.0833,0.111,82.648,audio_features,0CyLN6mivY5WlBuLdJTNMz,spotify:track:0CyLN6mivY5WlBuLdJTNMz,https://api.spotify.com/v1/tracks/0CyLN6mivY5WlBuLdJTNMz,https://api.spotify.com/v1/audio-analysis/0CyLN6mivY5WlBuLdJTNMz,196667,5,Linda Ronstadt - Winter Light ,Pop,4
598,Linda Ronstadt,You Tell Me That I'm Falling Down,,2i52hjQ67VnrNhKaGilXUs,0.65,0.241,1,-18.374,1,0.0269,0.475,0.0,0.0781,0.621,81.616,audio_features,2i52hjQ67VnrNhKaGilXUs,spotify:track:2i52hjQ67VnrNhKaGilXUs,https://api.spotify.com/v1/tracks/2i52hjQ67VnrNhKaGilXUs,https://api.spotify.com/v1/audio-analysis/2i52hjQ67VnrNhKaGilXUs,198733,4,Linda Ronstadt - Prisoner In Disguise,Pop,1
599,Linkin Park,And One,,650OeHTLxZAQmb4aEbGmaA,0.697,0.84,9,-4.602,0,0.054,0.106,0.0,0.748,0.452,128.034,audio_features,650OeHTLxZAQmb4aEbGmaA,spotify:track:650OeHTLxZAQmb4aEbGmaA,https://api.spotify.com/v1/tracks/650OeHTLxZAQmb4aEbGmaA,https://api.spotify.com/v1/audio-analysis/650OeHTLxZAQmb4aEbGmaA,211413,4,Linkin Park - Hybrid Theory (Linkin Park - Demos From 02-2000),Rock,3
600,Linkin Park,Bleed It Out,,0UFDKFqW2oGspYeYqo9wjA,0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127,audio_features,0UFDKFqW2oGspYeYqo9wjA,spotify:track:0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/tracks/0UFDKFqW2oGspYeYqo9wjA,https://api.spotify.com/v1/audio-analysis/0UFDKFqW2oGspYeYqo9wjA,166373,4,Linkin Park - Bleed It Out,Rock,3
601,Linkin Park,Breaking The Habit,,6n8TMVyFKoUmDc4apxceRD,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4,Linkin Park - Breaking The Habit,Rock,3
602,Linkin Park,Carousel,,77QlaJaOiR6cAl8zeF0evm,0.603,0.87,8,-6.479,1,0.0643,0.00745,0.0299,0.159,0.282,115.122,audio_features,77QlaJaOiR6cAl8zeF0evm,spotify:track:77QlaJaOiR6cAl8zeF0evm,https://api.spotify.com/v1/tracks/77QlaJaOiR6cAl8zeF0evm,https://api.spotify.com/v1/audio-analysis/77QlaJaOiR6cAl8zeF0evm,182654,4,Linkin Park - Hybrid Theory (Linkin Park - Demos From 02-2000),Rock,2
603,Linkin Park,End,,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,Linkin Park - In The End,Rock,3
